order_item_id,order_id,product_id,quantity,list_price_inr,gross_list_value_inr,discount_amount_inr,item_revenue_inr,unit_cogs_inr,cogs_inr,packaging_cost_inr
OI-01962,ORD-00906,P024,1,999,999,192.81,806.19,515.48,515.48,24
OI-01963,ORD-00906,P010,1,2199,2199,670.7,1528.3,1622.86,1622.86,42
OI-01964,ORD-00907,P059,2,449,898,31.43,866.57,245.15,490.3,32
OI-01965,ORD-00907,P033,1,2299,2299,436.81,1862.19,1356.41,1356.41,31
OI-01966,ORD-00908,P002,1,2199,2199,593.73,1605.27,1838.36,1838.36,42
OI-01967,ORD-00908,P027,1,849,849,144.33,704.67,525.96,525.96,31
OI-01968,ORD-00909,P030,2,849,1698,348.09,1349.91,513.43,1026.86,62
OI-01969,ORD-00909,P032,1,549,549,118.03,430.97,348.2,348.2,31
OI-01970,ORD-00910,P010,1,2199,2199,571.74,1627.26,1622.86,1622.86,42
OI-01971,ORD-00910,P015,2,1399,2798,554,2244,705.1,1410.2,48
OI-01972,ORD-00911,P036,1,1299,1299,233.82,1065.18,823.89,823.89,31
OI-01973,ORD-00911,P001,1,3499,3499,944.73,2554.27,2904.17,2904.17,42
OI-01974,ORD-00912,P006,1,3499,3499,1172.17,2326.83,2582.26,2582.26,42
OI-01975,ORD-00912,P029,1,849,849,174.04,674.96,500.91,500.91,31
OI-01976,ORD-00912,P020,1,1899,1899,385.5,1513.5,979.88,979.88,24
OI-01977,ORD-00913,P030,1,849,849,169.8,679.2,513.43,513.43,31
OI-01978,ORD-00913,P030,1,849,849,178.29,670.71,513.43,513.43,31
OI-01979,ORD-00914,P038,1,599,599,49.72,549.28,264.01,264.01,19
OI-01980,ORD-00914,P001,2,3499,6998,2099.4,4898.6,2904.17,5808.34,84
OI-01981,ORD-00915,P054,1,299,299,26.91,272.09,159.37,159.37,16
OI-01982,ORD-00915,P027,2,849,1698,365.07,1332.93,525.96,1051.92,62
OI-01983,ORD-00916,P054,2,299,598,38.87,559.13,159.37,318.74,32
OI-01984,ORD-00916,P005,1,1299,1299,363.72,935.28,1109.35,1109.35,42
OI-01985,ORD-00917,P050,1,649,649,35.7,613.3,345.92,345.92,16
OI-01986,ORD-00917,P048,1,1199,1199,75.54,1123.46,554.24,554.24,19
OI-01987,ORD-00918,P020,1,1899,1899,328.53,1570.47,979.88,979.88,24
OI-01988,ORD-00918,P054,1,299,299,20.93,278.07,159.37,159.37,16
OI-01989,ORD-00918,P034,2,849,1698,416.01,1281.99,513.43,1026.86,62
OI-01990,ORD-00919,P060,1,649,649,42.19,606.81,362.79,362.79,16
OI-01991,ORD-00919,P011,1,1299,1299,350.73,948.27,982.04,982.04,42
OI-01992,ORD-00920,P038,1,599,599,61.7,537.3,264.01,264.01,19
OI-01993,ORD-00920,P020,1,1899,1899,281.05,1617.95,979.88,979.88,24
OI-01994,ORD-00921,P033,2,2299,4598,1034.55,3563.45,1356.41,2712.82,62
OI-01995,ORD-00921,P034,1,849,849,191.03,657.97,513.43,513.43,31
OI-01996,ORD-00922,P053,2,299,598,20.93,577.07,155.48,310.96,32
OI-01997,ORD-00922,P004,1,4999,4999,1349.73,3649.27,4239.15,4239.15,42
OI-01998,ORD-00923,P020,1,1899,1899,300.04,1598.96,979.88,979.88,24
OI-01999,ORD-00923,P006,1,3499,3499,1049.7,2449.3,2582.26,2582.26,42
OI-02000,ORD-00924,P056,1,449,449,35.92,413.08,250.99,250.99,16
OI-02001,ORD-00924,P053,1,299,299,14.95,284.05,155.48,155.48,16
OI-02002,ORD-00924,P022,1,699,699,155.88,543.12,343.91,343.91,24
OI-02003,ORD-00925,P006,1,3499,3499,1049.7,2449.3,2582.26,2582.26,42
OI-02004,ORD-00925,P059,1,449,449,20.21,428.79,245.15,245.15,16
OI-02005,ORD-00926,P034,2,849,1698,356.58,1341.42,513.43,1026.86,62
OI-02006,ORD-00926,P013,1,999,999,177.82,821.18,479.52,479.52,24
OI-02007,ORD-00927,P006,1,3499,3499,1172.17,2326.83,2582.26,2582.26,42
OI-02008,ORD-00927,P009,1,3499,3499,1032.21,2466.79,2519.28,2519.28,42
OI-02009,ORD-00928,P001,1,3499,3499,979.72,2519.28,2904.17,2904.17,42
OI-02010,ORD-00928,P002,1,2199,2199,615.72,1583.28,1838.36,1838.36,42
OI-02011,ORD-00929,P017,1,1899,1899,338.02,1560.98,911.52,911.52,24
OI-02012,ORD-00929,P042,1,899,899,74.62,824.38,396.23,396.23,19
OI-02013,ORD-00930,P051,1,449,449,26.94,422.06,245.15,245.15,16
OI-02014,ORD-00930,P023,2,999,1998,425.57,1572.43,503.5,1007,48
OI-02015,ORD-00930,P013,1,999,999,202.8,796.2,479.52,479.52,24
OI-02016,ORD-00931,P023,1,999,999,147.85,851.15,503.5,503.5,24
OI-02017,ORD-00931,P026,2,549,1098,230.58,867.42,332.01,664.02,62
OI-02018,ORD-00932,P049,1,649,649,29.21,619.79,337.48,337.48,16
OI-02019,ORD-00932,P011,1,1299,1299,376.71,922.29,982.04,982.04,42
OI-02020,ORD-00933,P003,1,4999,4999,1574.69,3424.31,4209.16,4209.16,42
OI-02021,ORD-00933,P033,1,2299,2299,563.25,1735.75,1356.41,1356.41,31
OI-02022,ORD-00934,P002,2,2199,4398,1143.48,3254.52,1838.36,3676.72,84
OI-02023,ORD-00934,P018,1,1899,1899,300.04,1598.96,934.31,934.31,24
OI-02024,ORD-00935,P011,1,1299,1299,337.74,961.26,982.04,982.04,42
OI-02025,ORD-00935,P022,1,699,699,117.43,581.57,343.91,343.91,24
OI-02026,ORD-00936,P023,1,999,999,172.83,826.17,503.5,503.5,24
OI-02027,ORD-00936,P013,1,999,999,192.81,806.19,479.52,479.52,24
OI-02028,ORD-00936,P007,1,2199,2199,670.7,1528.3,1662.44,1662.44,42
OI-02029,ORD-00937,P005,2,1299,2598,805.38,1792.62,1109.35,2218.7,84
OI-02030,ORD-00937,P019,1,1399,1399,221.04,1177.96,705.1,705.1,24
OI-02031,ORD-00938,P047,2,349,698,43.97,654.03,157.57,315.14,38
OI-02032,ORD-00938,P032,1,549,549,120.78,428.22,348.2,348.2,31
OI-02033,ORD-00939,P008,1,3499,3499,1137.18,2361.82,2708.23,2708.23,42
OI-02034,ORD-00939,P012,1,1299,1299,396.2,902.8,1005.43,1005.43,42
OI-02035,ORD-00940,P009,1,3499,3499,944.73,2554.27,2519.28,2519.28,42
OI-02036,ORD-00940,P009,1,3499,3499,944.73,2554.27,2519.28,2519.28,42
OI-02037,ORD-00941,P025,2,2299,4598,873.62,3724.38,1356.41,2712.82,62
OI-02038,ORD-00941,P034,1,849,849,169.8,679.2,513.43,513.43,31
OI-02039,ORD-00942,P060,1,649,649,32.45,616.55,362.79,362.79,16
OI-02040,ORD-00942,P019,1,1399,1399,242.03,1156.97,705.1,705.1,24
OI-02041,ORD-00942,P030,1,849,849,199.51,649.49,513.43,513.43,31
OI-02042,ORD-00943,P009,1,3499,3499,944.73,2554.27,2519.28,2519.28,42
OI-02043,ORD-00943,P003,1,4999,4999,1549.69,3449.31,4209.16,4209.16,42
OI-02044,ORD-00944,P031,1,2299,2299,390.83,1908.17,1424.23,1424.23,31
OI-02045,ORD-00944,P015,1,1399,1399,207.05,1191.95,705.1,705.1,24
OI-02046,ORD-00945,P022,1,699,699,134.91,564.09,343.91,343.91,24
OI-02047,ORD-00945,P004,1,4999,4999,1424.72,3574.28,4239.15,4239.15,42
OI-02048,ORD-00946,P009,1,3499,3499,909.74,2589.26,2519.28,2519.28,42
OI-02049,ORD-00946,P021,1,999,999,187.81,811.19,479.52,479.52,24
OI-02050,ORD-00947,P052,1,199,199,10.95,188.05,111.24,111.24,16
OI-02051,ORD-00947,P052,1,199,199,10.95,188.05,111.24,111.24,16
OI-02052,ORD-00948,P045,1,599,599,37.74,561.26,257.57,257.57,19
OI-02053,ORD-00948,P020,1,1899,1899,300.04,1598.96,979.88,979.88,24
OI-02054,ORD-00948,P005,2,1299,2598,701.46,1896.54,1109.35,2218.7,84
OI-02055,ORD-00949,P038,1,599,599,43.73,555.27,264.01,264.01,19
OI-02056,ORD-00949,P009,1,3499,3499,979.72,2519.28,2519.28,2519.28,42
OI-02057,ORD-00950,P012,1,1299,1299,383.21,915.79,1005.43,1005.43,42
OI-02058,ORD-00950,P035,1,1299,1299,279.28,1019.72,804.73,804.73,31
OI-02059,ORD-00951,P043,1,1199,1199,123.5,1075.5,541.35,541.35,19
OI-02060,ORD-00951,P004,2,4999,9998,2699.46,7298.54,4239.15,8478.3,84
OI-02061,ORD-00952,P018,2,1899,3798,676.04,3121.96,934.31,1868.62,48
OI-02062,ORD-00952,P049,2,649,1298,97.35,1200.65,337.48,674.96,32
OI-02063,ORD-00953,P032,1,549,549,112.54,436.46,348.2,348.2,31
OI-02064,ORD-00953,P045,2,599,1198,129.38,1068.62,257.57,515.14,38
OI-02065,ORD-00954,P001,1,3499,3499,944.73,2554.27,2904.17,2904.17,42
OI-02066,ORD-00954,P016,1,1399,1399,235.03,1163.97,721.88,721.88,24
OI-02067,ORD-00954,P041,1,899,899,56.64,842.36,386.57,386.57,19
OI-02068,ORD-00955,P009,1,3499,3499,1084.69,2414.31,2519.28,2519.28,42
OI-02069,ORD-00955,P017,2,1899,3798,600.08,3197.92,911.52,1823.04,48
OI-02070,ORD-00956,P003,2,4999,9998,3349.33,6648.67,4209.16,8418.32,84
OI-02071,ORD-00956,P036,1,1299,1299,331.25,967.75,823.89,823.89,31
OI-02072,ORD-00957,P027,2,849,1698,339.6,1358.4,525.96,1051.92,62
OI-02073,ORD-00957,P045,1,599,599,59.9,539.1,257.57,257.57,19
OI-02074,ORD-00958,P027,2,849,1698,424.5,1273.5,525.96,1051.92,62
OI-02075,ORD-00958,P049,1,649,649,32.45,616.55,337.48,337.48,16
OI-02076,ORD-00959,P001,1,3499,3499,1277.14,2221.86,2904.17,2904.17,42
OI-02077,ORD-00959,P021,2,999,1998,429.57,1568.43,479.52,959.04,48
OI-02078,ORD-00960,P041,2,899,1798,107.88,1690.12,386.57,773.14,38
OI-02079,ORD-00960,P052,1,199,199,11.94,187.06,111.24,111.24,16
OI-02080,ORD-00960,P014,1,1899,1899,360.81,1538.19,934.31,934.31,24
OI-02081,ORD-00961,P033,1,2299,2299,459.8,1839.2,1356.41,1356.41,31
OI-02082,ORD-00961,P003,1,4999,4999,1699.66,3299.34,4209.16,4209.16,42
OI-02083,ORD-00962,P053,1,299,299,19.44,279.56,155.48,155.48,16
OI-02084,ORD-00962,P005,1,1299,1299,487.13,811.87,1109.35,1109.35,42
OI-02085,ORD-00963,P037,1,349,349,34.9,314.1,150.07,150.07,19
OI-02086,ORD-00963,P001,1,3499,3499,1189.66,2309.34,2904.17,2904.17,42
OI-02087,ORD-00964,P057,1,649,649,25.96,623.04,337.48,337.48,16
OI-02088,ORD-00964,P038,1,599,599,59.9,539.1,264.01,264.01,19
OI-02089,ORD-00965,P023,1,999,999,244.75,754.25,503.5,503.5,24
OI-02090,ORD-00965,P017,1,1899,1899,408.28,1490.72,911.52,911.52,24
OI-02091,ORD-00966,P026,1,549,549,120.78,428.22,332.01,332.01,31
OI-02092,ORD-00966,P001,2,3499,6998,2379.32,4618.68,2904.17,5808.34,84
OI-02093,ORD-00966,P048,1,1199,1199,83.93,1115.07,554.24,554.24,19
OI-02094,ORD-00967,P004,1,4999,4999,1799.64,3199.36,4239.15,4239.15,42
OI-02095,ORD-00967,P015,2,1399,2798,503.64,2294.36,705.1,1410.2,48
OI-02096,ORD-00968,P001,1,3499,3499,1277.14,2221.86,2904.17,2904.17,42
OI-02097,ORD-00968,P035,1,1299,1299,357.23,941.77,804.73,804.73,31
OI-02098,ORD-00969,P035,1,1299,1299,285.78,1013.22,804.73,804.73,31
OI-02099,ORD-00969,P003,2,4999,9998,3599.28,6398.72,4209.16,8418.32,84
OI-02100,ORD-00970,P029,1,849,849,178.29,670.71,500.91,500.91,31
OI-02101,ORD-00970,P029,1,849,849,178.29,670.71,500.91,500.91,31
OI-02102,ORD-00971,P059,1,449,449,42.66,406.34,245.15,245.15,16
OI-02103,ORD-00971,P024,1,999,999,214.78,784.22,515.48,515.48,24
OI-02104,ORD-00972,P001,2,3499,6998,2239.36,4758.64,2904.17,5808.34,84
OI-02105,ORD-00972,P039,1,1199,1199,131.89,1067.11,541.35,541.35,19
OI-02106,ORD-00972,P025,1,2299,2299,528.77,1770.23,1356.41,1356.41,31
OI-02107,ORD-00973,P012,1,1299,1299,402.69,896.31,1005.43,1005.43,42
OI-02108,ORD-00973,P048,2,1199,2398,167.86,2230.14,554.24,1108.48,38
OI-02109,ORD-00974,P008,1,3499,3499,1347.12,2151.88,2708.23,2708.23,42
OI-02110,ORD-00974,P039,2,1199,2398,323.73,2074.27,541.35,1082.7,38
OI-02111,ORD-00975,P021,1,999,999,199.8,799.2,479.52,479.52,24
OI-02112,ORD-00975,P001,1,3499,3499,1119.68,2379.32,2904.17,2904.17,42
OI-02113,ORD-00976,P004,1,4999,4999,1699.66,3299.34,4239.15,4239.15,42
OI-02114,ORD-00976,P043,1,1199,1199,71.94,1127.06,541.35,541.35,19
OI-02115,ORD-00977,P040,1,1199,1199,149.88,1049.12,554.24,554.24,19
OI-02116,ORD-00977,P006,1,3499,3499,1347.12,2151.88,2582.26,2582.26,42
OI-02117,ORD-00978,P025,1,2299,2299,551.76,1747.24,1356.41,1356.41,31
OI-02118,ORD-00978,P018,1,1899,1899,341.82,1557.18,934.31,934.31,24
OI-02119,ORD-00978,P028,1,1299,1299,259.8,1039.2,823.89,823.89,31
OI-02120,ORD-00979,P053,1,299,299,14.95,284.05,155.48,155.48,16
OI-02121,ORD-00979,P008,1,3499,3499,1154.67,2344.33,2708.23,2708.23,42
OI-02122,ORD-00980,P009,1,3499,3499,1277.14,2221.86,2519.28,2519.28,42
OI-02123,ORD-00980,P058,1,649,649,42.19,606.81,345.92,345.92,16
OI-02124,ORD-00981,P022,1,699,699,146.79,552.21,343.91,343.91,24
OI-02125,ORD-00981,P001,1,3499,3499,1224.65,2274.35,2904.17,2904.17,42
OI-02126,ORD-00982,P028,1,1299,1299,311.76,987.24,823.89,823.89,31
OI-02127,ORD-00982,P020,2,1899,3798,759.6,3038.4,979.88,1959.76,48
OI-02128,ORD-00983,P046,1,599,599,80.87,518.13,264.01,264.01,19
OI-02129,ORD-00983,P053,1,299,299,19.44,279.56,155.48,155.48,16
OI-02130,ORD-00984,P035,1,1299,1299,298.77,1000.23,804.73,804.73,31
OI-02131,ORD-00984,P008,1,3499,3499,1259.64,2239.36,2708.23,2708.23,42
OI-02132,ORD-00984,P016,2,1399,2798,587.58,2210.42,721.88,1443.76,48
OI-02133,ORD-00985,P006,1,3499,3499,1224.65,2274.35,2582.26,2582.26,42
OI-02134,ORD-00985,P056,2,449,898,53.88,844.12,250.99,501.98,32
OI-02135,ORD-00986,P003,1,4999,4999,1924.62,3074.38,4209.16,4209.16,42
OI-02136,ORD-00986,P011,1,1299,1299,474.14,824.86,982.04,982.04,42
OI-02137,ORD-00987,P042,1,899,899,71.92,827.08,396.23,396.23,19
OI-02138,ORD-00987,P037,1,349,349,24.43,324.57,150.07,150.07,19
OI-02139,ORD-00988,P059,1,449,449,35.92,413.08,245.15,245.15,16
OI-02140,ORD-00988,P054,1,299,299,20.93,278.07,159.37,159.37,16
OI-02141,ORD-00989,P054,1,299,299,20.93,278.07,159.37,159.37,16
OI-02142,ORD-00989,P020,1,1899,1899,322.83,1576.17,979.88,979.88,24
OI-02143,ORD-00990,P041,1,899,899,98.89,800.11,386.57,386.57,19
OI-02144,ORD-00990,P057,2,649,1298,38.94,1259.06,337.48,674.96,32
OI-02145,ORD-00990,P032,1,549,549,120.78,428.22,348.2,348.2,31
OI-02146,ORD-00991,P044,2,1199,2398,227.81,2170.19,554.24,1108.48,38
OI-02147,ORD-00991,P053,1,299,299,31.4,267.6,155.48,155.48,16
OI-02148,ORD-00992,P016,2,1399,2798,615.56,2182.44,721.88,1443.76,48
OI-02149,ORD-00992,P059,1,449,449,22.45,426.55,245.15,245.15,16
OI-02150,ORD-00993,P009,1,3499,3499,1259.64,2239.36,2519.28,2519.28,42
OI-02151,ORD-00993,P010,2,2199,4398,1583.28,2814.72,1622.86,3245.72,84
OI-02152,ORD-00994,P019,1,1399,1399,342.75,1056.25,705.1,705.1,24
OI-02153,ORD-00994,P007,1,2199,2199,824.63,1374.37,1662.44,1662.44,42
OI-02154,ORD-00995,P048,2,1199,2398,239.8,2158.2,554.24,1108.48,38
OI-02155,ORD-00995,P034,1,849,849,169.8,679.2,513.43,513.43,31
OI-02156,ORD-00996,P033,1,2299,2299,459.8,1839.2,1356.41,1356.41,31
OI-02157,ORD-00996,P058,2,649,1298,64.9,1233.1,345.92,691.84,32
OI-02158,ORD-00996,P012,1,1299,1299,428.67,870.33,1005.43,1005.43,42
OI-02159,ORD-00997,P025,1,2299,2299,517.27,1781.73,1356.41,1356.41,31
OI-02160,ORD-00997,P059,1,449,449,38.17,410.83,245.15,245.15,16
OI-02161,ORD-00998,P037,1,349,349,24.43,324.57,150.07,150.07,19
OI-02162,ORD-00998,P044,1,1199,1199,83.93,1115.07,554.24,554.24,19
OI-02163,ORD-00999,P029,1,849,849,169.8,679.2,500.91,500.91,31
OI-02164,ORD-00999,P028,1,1299,1299,324.75,974.25,823.89,823.89,31
OI-02165,ORD-01000,P027,1,849,849,208,641,525.96,525.96,31
OI-02166,ORD-01000,P049,1,649,649,48.68,600.32,337.48,337.48,16
OI-02167,ORD-01001,P037,2,349,698,55.84,642.16,150.07,300.14,38
OI-02168,ORD-01001,P030,1,849,849,212.25,636.75,513.43,513.43,31
OI-02169,ORD-01002,P023,1,999,999,199.8,799.2,503.5,503.5,24
OI-02170,ORD-01002,P017,1,1899,1899,379.8,1519.2,911.52,911.52,24
OI-02171,ORD-01002,P005,1,1299,1299,467.64,831.36,1109.35,1109.35,42
OI-02172,ORD-01003,P003,1,4999,4999,1874.63,3124.37,4209.16,4209.16,42
OI-02173,ORD-01003,P021,1,999,999,224.78,774.22,479.52,479.52,24
OI-02174,ORD-01004,P003,1,4999,4999,1749.65,3249.35,4209.16,4209.16,42
OI-02175,ORD-01004,P019,2,1399,2798,559.6,2238.4,705.1,1410.2,48
OI-02176,ORD-01005,P010,2,2199,4398,1495.32,2902.68,1622.86,3245.72,84
OI-02177,ORD-01005,P020,2,1899,3798,645.66,3152.34,979.88,1959.76,48
OI-02178,ORD-01006,P007,2,2199,4398,1561.29,2836.71,1662.44,3324.88,84
OI-02179,ORD-01006,P018,1,1899,1899,370.31,1528.69,934.31,934.31,24
OI-02180,ORD-01007,P045,1,599,599,35.94,563.06,257.57,257.57,19
OI-02181,ORD-01007,P051,1,449,449,17.96,431.04,245.15,245.15,16
OI-02182,ORD-01008,P013,1,999,999,189.81,809.19,479.52,479.52,24
OI-02183,ORD-01008,P034,1,849,849,212.25,636.75,513.43,513.43,31
OI-02184,ORD-01008,P001,1,3499,3499,1084.69,2414.31,2904.17,2904.17,42
OI-02185,ORD-01009,P023,1,999,999,224.78,774.22,503.5,503.5,24
OI-02186,ORD-01009,P002,1,2199,2199,758.66,1440.34,1838.36,1838.36,42
OI-02187,ORD-01010,P037,2,349,698,62.82,635.18,150.07,300.14,38
OI-02188,ORD-01010,P008,1,3499,3499,1189.66,2309.34,2708.23,2708.23,42
OI-02189,ORD-01011,P004,1,4999,4999,1549.69,3449.31,4239.15,4239.15,42
OI-02190,ORD-01011,P010,1,2199,2199,725.67,1473.33,1622.86,1622.86,42
OI-02191,ORD-01012,P017,1,1899,1899,446.26,1452.74,911.52,911.52,24
OI-02192,ORD-01012,P018,1,1899,1899,389.29,1509.71,934.31,934.31,24
OI-02193,ORD-01013,P003,1,4999,4999,1799.64,3199.36,4209.16,4209.16,42
OI-02194,ORD-01013,P009,1,3499,3499,1119.68,2379.32,2519.28,2519.28,42
OI-02195,ORD-01014,P022,1,699,699,139.8,559.2,343.91,343.91,24
OI-02196,ORD-01014,P054,1,299,299,20.93,278.07,159.37,159.37,16
OI-02197,ORD-01014,P052,2,199,398,23.88,374.12,111.24,222.48,32
OI-02198,ORD-01015,P037,1,349,349,33.16,315.84,150.07,150.07,19
OI-02199,ORD-01015,P048,1,1199,1199,161.87,1037.13,554.24,554.24,19
OI-02200,ORD-01016,P002,2,2199,4398,1539.3,2858.7,1838.36,3676.72,84
OI-02201,ORD-01016,P059,1,449,449,35.92,413.08,245.15,245.15,16
OI-02202,ORD-01017,P001,2,3499,6998,2449.3,4548.7,2904.17,5808.34,84
OI-02203,ORD-01017,P005,1,1299,1299,428.67,870.33,1109.35,1109.35,42
OI-02204,ORD-01018,P010,1,2199,2199,802.64,1396.36,1622.86,1622.86,42
OI-02205,ORD-01018,P041,2,899,1798,152.83,1645.17,386.57,773.14,38
OI-02206,ORD-01019,P027,1,849,849,195.27,653.73,525.96,525.96,31
OI-02207,ORD-01019,P025,1,2299,2299,459.8,1839.2,1356.41,1356.41,31
OI-02208,ORD-01020,P055,1,449,449,26.94,422.06,245.15,245.15,16
OI-02209,ORD-01020,P004,1,4999,4999,1649.67,3349.33,4239.15,4239.15,42
OI-02210,ORD-01020,P002,1,2199,2199,791.64,1407.36,1838.36,1838.36,42
OI-02211,ORD-01021,P009,1,3499,3499,1242.15,2256.85,2519.28,2519.28,42
OI-02212,ORD-01021,P025,1,2299,2299,517.27,1781.73,1356.41,1356.41,31
OI-02213,ORD-01022,P047,1,349,349,31.41,317.59,157.57,157.57,19
OI-02214,ORD-01022,P053,1,299,299,17.94,281.06,155.48,155.48,16
OI-02215,ORD-01023,P047,1,349,349,27.92,321.08,157.57,157.57,19
OI-02216,ORD-01023,P016,1,1399,1399,293.79,1105.21,721.88,721.88,24
OI-02217,ORD-01024,P007,1,2199,2199,846.62,1352.38,1662.44,1662.44,42
OI-02218,ORD-01024,P042,1,899,899,76.42,822.58,396.23,396.23,19
OI-02219,ORD-01025,P043,1,1199,1199,131.89,1067.11,541.35,541.35,19
OI-02220,ORD-01025,P029,1,849,849,186.78,662.22,500.91,500.91,31
OI-02221,ORD-01026,P019,1,1399,1399,237.83,1161.17,705.1,705.1,24
OI-02222,ORD-01026,P053,1,299,299,23.92,275.08,155.48,155.48,16
OI-02223,ORD-01026,P008,2,3499,6998,2449.3,4548.7,2708.23,5416.46,84
OI-02224,ORD-01027,P028,2,1299,2598,584.55,2013.45,823.89,1647.78,62
OI-02225,ORD-01027,P015,1,1399,1399,342.75,1056.25,705.1,705.1,24
OI-02226,ORD-01028,P001,2,3499,6998,2519.28,4478.72,2904.17,5808.34,84
OI-02227,ORD-01028,P007,1,2199,2199,681.69,1517.31,1662.44,1662.44,42
OI-02228,ORD-01029,P042,1,899,899,62.93,836.07,396.23,396.23,19
OI-02229,ORD-01029,P035,1,1299,1299,272.79,1026.21,804.73,804.73,31
OI-02230,ORD-01030,P045,1,599,599,65.89,533.11,257.57,257.57,19
OI-02231,ORD-01030,P022,2,699,1398,251.64,1146.36,343.91,687.82,48
OI-02232,ORD-01031,P045,1,599,599,35.94,563.06,257.57,257.57,19
OI-02233,ORD-01031,P027,1,849,849,178.29,670.71,525.96,525.96,31
OI-02234,ORD-01032,P048,1,1199,1199,161.87,1037.13,554.24,554.24,19
OI-02235,ORD-01032,P009,1,3499,3499,1277.14,2221.86,2519.28,2519.28,42
OI-02236,ORD-01032,P054,1,299,299,22.43,276.57,159.37,159.37,16
OI-02237,ORD-01033,P009,1,3499,3499,1259.64,2239.36,2519.28,2519.28,42
OI-02238,ORD-01033,P009,2,3499,6998,2309.34,4688.66,2519.28,5038.56,84
OI-02239,ORD-01034,P036,1,1299,1299,259.8,1039.2,823.89,823.89,31
OI-02240,ORD-01034,P059,1,449,449,26.94,422.06,245.15,245.15,16
OI-02241,ORD-01035,P050,1,649,649,55.17,593.83,345.92,345.92,16
OI-02242,ORD-01035,P057,1,649,649,55.17,593.83,337.48,337.48,16
OI-02243,ORD-01036,P005,1,1299,1299,415.68,883.32,1109.35,1109.35,42
OI-02244,ORD-01036,P016,1,1399,1399,307.78,1091.22,721.88,721.88,24
OI-02245,ORD-01037,P033,1,2299,2299,505.78,1793.22,1356.41,1356.41,31
OI-02246,ORD-01037,P003,1,4999,4999,1599.68,3399.32,4209.16,4209.16,42
OI-02247,ORD-01038,P005,1,1299,1299,474.14,824.86,1109.35,1109.35,42
OI-02248,ORD-01038,P002,1,2199,2199,846.62,1352.38,1838.36,1838.36,42
OI-02249,ORD-01038,P005,2,1299,2598,896.31,1701.69,1109.35,2218.7,84
OI-02250,ORD-01039,P028,1,1299,1299,272.79,1026.21,823.89,823.89,31
OI-02251,ORD-01039,P008,1,3499,3499,1189.66,2309.34,2708.23,2708.23,42
OI-02252,ORD-01040,P035,1,1299,1299,272.79,1026.21,804.73,804.73,31
OI-02253,ORD-01040,P037,1,349,349,31.41,317.59,150.07,150.07,19
OI-02254,ORD-01041,P011,1,1299,1299,448.16,850.84,982.04,982.04,42
OI-02255,ORD-01041,P001,1,3499,3499,1242.15,2256.85,2904.17,2904.17,42
OI-02256,ORD-01042,P047,1,349,349,27.92,321.08,157.57,157.57,19
OI-02257,ORD-01042,P021,1,999,999,219.78,779.22,479.52,479.52,24
OI-02258,ORD-01043,P060,1,649,649,51.92,597.08,362.79,362.79,16
OI-02259,ORD-01043,P027,1,849,849,178.29,670.71,525.96,525.96,31
OI-02260,ORD-01044,P060,1,649,649,61.66,587.34,362.79,362.79,16
OI-02261,ORD-01044,P006,1,3499,3499,1207.16,2291.84,2582.26,2582.26,42
OI-02262,ORD-01044,P033,1,2299,2299,609.24,1689.76,1356.41,1356.41,31
OI-02263,ORD-01045,P051,1,449,449,22.45,426.55,245.15,245.15,16
OI-02264,ORD-01045,P041,1,899,899,80.91,818.09,386.57,386.57,19
OI-02265,ORD-01046,P022,1,699,699,139.8,559.2,343.91,343.91,24
OI-02266,ORD-01046,P037,1,349,349,34.9,314.1,150.07,150.07,19
OI-02267,ORD-01047,P010,2,2199,4398,1693.23,2704.77,1622.86,3245.72,84
OI-02268,ORD-01047,P040,1,1199,1199,149.88,1049.12,554.24,554.24,19
OI-02269,ORD-01048,P001,1,3499,3499,1154.67,2344.33,2904.17,2904.17,42
OI-02270,ORD-01048,P005,1,1299,1299,454.65,844.35,1109.35,1109.35,42
OI-02271,ORD-01049,P022,1,699,699,139.8,559.2,343.91,343.91,24
OI-02272,ORD-01049,P045,2,599,1198,95.84,1102.16,257.57,515.14,38
OI-02273,ORD-01050,P007,1,2199,2199,802.64,1396.36,1662.44,1662.44,42
OI-02274,ORD-01050,P006,1,3499,3499,1312.13,2186.87,2582.26,2582.26,42
OI-02275,ORD-01050,P039,2,1199,2398,275.77,2122.23,541.35,1082.7,38
OI-02276,ORD-01051,P041,1,899,899,98.89,800.11,386.57,386.57,19
OI-02277,ORD-01051,P004,1,4999,4999,1549.69,3449.31,4239.15,4239.15,42
OI-02278,ORD-01052,P023,1,999,999,169.83,829.17,503.5,503.5,24
OI-02279,ORD-01052,P020,1,1899,1899,341.82,1557.18,979.88,979.88,24
OI-02280,ORD-01053,P023,1,999,999,244.75,754.25,503.5,503.5,24
OI-02281,ORD-01053,P034,1,849,849,216.5,632.5,513.43,513.43,31
OI-02282,ORD-01054,P026,1,549,549,115.29,433.71,332.01,332.01,31
OI-02283,ORD-01054,P057,1,649,649,38.94,610.06,337.48,337.48,16
OI-02284,ORD-01055,P060,1,649,649,51.92,597.08,362.79,362.79,16
OI-02285,ORD-01055,P053,1,299,299,17.94,281.06,155.48,155.48,16
OI-02286,ORD-01056,P047,1,349,349,47.12,301.88,157.57,157.57,19
OI-02287,ORD-01056,P028,2,1299,2598,636.51,1961.49,823.89,1647.78,62
